building_index,grid_id,grid_col,grid_row,x_m,y_m,A_z,zone_type
1273,26_24,26,24,767262.5343997382,2449734.6389841787,62500.0,dense_urban
1274,22_28,22,28,766372.5921486224,2450797.698302916,62500.0,dense_urban
1275,22_29,22,29,766253.5400615761,2450804.5805640738,62500.0,open_area
1276,18_23,18,23,765218.7103278576,2449366.564186507,62500.0,open_area
1277,21_28,21,28,765984.3844512766,2450578.474384726,62500.0,normal_urban
1278,22_28,22,28,766315.8359774278,2450666.971891465,62500.0,dense_urban
1279,26_24,26,24,767271.2108524669,2449717.0863520415,62500.0,dense_urban
1280,22_28,22,28,766385.6209559666,2450798.588068437,62500.0,dense_urban
1281,21_28,21,28,766128.3993785742,2450704.4543275293,62500.0,normal_urban
1282,22_28,22,28,766283.9224222761,2450741.5506469975,62500.0,dense_urban
1283,22_28,22,28,766360.8170238766,2450728.144571461,62500.0,dense_urban
1284,25_25,25,25,767096.5707402248,2449861.9342125026,62500.0,normal_urban
1285,22_28,22,28,766262.3990547494,2450781.427196,62500.0,dense_urban
1286,22_28,22,28,766375.8286292142,2450738.1844749646,62500.0,dense_urban
1287,22_28,22,28,766246.3221637781,2450769.4715595567,62500.0,dense_urban
1288,22_28,22,28,766376.947437802,2450760.845845113,62500.0,dense_urban
1289,22_28,22,28,766295.8929536875,2450749.267660608,62500.0,dense_urban
1290,11_50,11,50,763552.0604166999,2456156.201437315,62500.0,dense_urban
1291,11_34,11,34,763592.4389683958,2452262.719328234,62500.0,dense_urban
1292,16_24,16,24,764789.4603265532,2449727.2414862327,62500.0,dense_urban
1293,10_50,10,50,763246.9424716366,2456133.529887868,62500.0,dense_urban
1294,9_50,9,50,763168.7271816626,2456104.0970246233,62500.0,dense_urban
1295,10_50,10,50,763201.5723169214,2456135.5935663157,62500.0,dense_urban
1296,12_36,12,36,763752.3749210296,2452648.125711955,62500.0,normal_urban
1297,9_49,9,49,763099.6312669078,2456008.515467139,62500.0,dense_urban
1298,10_50,10,50,763266.7031079351,2456095.7748425165,62500.0,dense_urban
1299,10_49,10,49,763203.5746863922,2456029.106664222,62500.0,normal_urban
1300,10_50,10,50,763281.7238955703,2456060.6417478276,62500.0,dense_urban
1301,10_50,10,50,763235.0657571405,2456062.60710705,62500.0,dense_urban
1302,9_50,9,50,763169.6198222947,2456206.4966041986,62500.0,dense_urban
1303,9_49,9,49,763160.3511271533,2455968.3396788747,62500.0,dense_urban
1304,9_49,9,49,763149.3438070551,2455943.6225633025,62500.0,dense_urban
1305,12_36,12,36,763824.5622593615,2452699.4651382775,62500.0,normal_urban
1306,12_36,12,36,763873.9978053722,2452647.047507466,62500.0,normal_urban
1307,10_49,10,49,763263.6436156003,2455888.884964275,62500.0,normal_urban
1308,10_49,10,49,763276.5587603714,2455913.190658441,62500.0,normal_urban
1309,9_49,9,49,763162.8277587671,2455864.8246757477,62500.0,dense_urban
1310,10_49,10,49,763192.0325245769,2455898.007637593,62500.0,normal_urban
1311,10_50,10,50,763200.8634470413,2456240.087361264,62500.0,dense_urban
1312,9_49,9,49,763132.5188917692,2455832.1355428505,62500.0,dense_urban
1313,10_49,10,49,763208.7573936135,2455864.8163522626,62500.0,normal_urban
1314,10_50,10,50,763216.4399523437,2456205.371740786,62500.0,dense_urban
1315,9_50,9,50,763139.3538278624,2456172.9560033623,62500.0,dense_urban
1316,12_36,12,36,763733.3650300824,2452787.4258972844,62500.0,normal_urban
1317,10_59,10,59,763315.1285453992,2458401.186353604,62500.0,dense_urban
1318,10_59,10,59,763380.4329697568,2458532.736921588,62500.0,dense_urban
1319,2_47,2,47,761362.0508268576,2455517.9219405255,62500.0,dense_urban
1320,2_48,2,48,761395.6410152137,2455555.7272463287,62500.0,dense_urban
1321,2_48,2,48,761395.3522028262,2455582.770243044,62500.0,dense_urban
1322,3_48,3,48,761439.0603097694,2455585.1202656985,62500.0,dense_urban
1323,3_48,3,48,761543.7693996227,2455642.927252845,62500.0,dense_urban
1324,3_48,3,48,761570.3874233944,2455692.393949675,62500.0,dense_urban
1325,3_48,3,48,761531.7987311115,2455707.367131607,62500.0,dense_urban
1326,3_48,3,48,761498.887615201,2455739.9754782184,62500.0,dense_urban
1327,3_48,3,48,761483.7814935677,2455769.4711018414,62500.0,dense_urban
1328,3_48,3,48,761496.7797238688,2455666.235855432,62500.0,dense_urban
1329,2_48,2,48,761421.5298097801,2455734.897006408,62500.0,dense_urban
1330,2_48,2,48,761399.3933880609,2455761.511225864,62500.0,dense_urban
1331,2_48,2,48,761378.3459045724,2455777.5401318856,62500.0,dense_urban
1332,2_48,2,48,761347.637214399,2455784.301444807,62500.0,dense_urban
1333,2_48,2,48,761359.1934496219,2455760.0363668613,62500.0,dense_urban
1334,2_48,2,48,761328.6176360185,2455747.9244024884,62500.0,dense_urban
1335,2_48,2,48,761283.5084173077,2455747.5355486167,62500.0,dense_urban
1336,2_48,2,48,761241.7761243549,2455732.660179845,62500.0,dense_urban
1337,2_48,2,48,761206.8005305596,2455726.699719298,62500.0,dense_urban
1338,2_48,2,48,761216.4200364638,2455695.1493543154,62500.0,dense_urban
1339,2_48,2,48,761186.0466624117,2455678.026535498,62500.0,dense_urban
1340,2_48,2,48,761250.3931745695,2455701.285789821,62500.0,dense_urban
1341,2_48,2,48,761276.2727603522,2455711.0766219697,62500.0,dense_urban
1342,2_48,2,48,761324.2162909452,2455784.9062397745,62500.0,dense_urban
1343,2_48,2,48,761303.7461173497,2455782.2240200774,62500.0,dense_urban
1344,2_48,2,48,761277.0132953636,2455778.9359796923,62500.0,dense_urban
1345,2_48,2,48,761282.8003983661,2455796.2051071464,62500.0,dense_urban
1346,2_49,2,49,761290.544255709,2455815.1713803206,62500.0,dense_urban
1347,2_49,2,49,761298.3966384628,2455802.445935852,62500.0,dense_urban
1348,2_48,2,48,761252.0358656652,2455785.5929001183,62500.0,dense_urban
1349,2_48,2,48,761231.8722556554,2455782.1129746586,62500.0,dense_urban
1350,2_49,2,49,761240.8560319765,2455812.8239012943,62500.0,dense_urban
1351,2_48,2,48,761433.7585055785,2455777.77285027,62500.0,dense_urban
1352,2_48,2,48,761404.9553463544,2455791.6092998255,62500.0,dense_urban
1353,2_49,2,49,761435.3584506086,2455807.343314154,62500.0,dense_urban
1354,2_49,2,49,761426.2155258893,2455818.4328542682,62500.0,dense_urban
1355,2_49,2,49,761417.9029395105,2455830.0153520773,62500.0,dense_urban
1356,2_49,2,49,761403.2509715437,2455834.3574906844,62500.0,dense_urban
1357,3_49,3,49,761441.5543033823,2455832.9519375786,62500.0,dense_urban
1358,3_49,3,49,761442.8493575165,2455896.354515744,62500.0,dense_urban
1359,2_49,2,49,761423.7280025246,2455911.885956107,62500.0,dense_urban
1360,2_49,2,49,761367.4025782968,2455929.587740422,62500.0,dense_urban
1361,2_49,2,49,761386.4907342265,2455952.1452938253,62500.0,dense_urban
1362,2_49,2,49,761369.2148090095,2455980.2046649484,62500.0,dense_urban
1363,2_49,2,49,761417.4841852017,2455958.8533346853,62500.0,dense_urban
1364,8_57,8,57,762889.4934043859,2457915.9887016234,62500.0,dense_urban
1365,8_57,8,57,762872.0350393072,2457897.2370495177,62500.0,dense_urban
1366,8_57,8,57,762862.4838978429,2457863.794927109,62500.0,dense_urban
1367,9_57,9,57,762946.7943728877,2457845.846915826,62500.0,dense_urban
1368,9_57,9,57,763014.9394861606,2457809.7222874807,62500.0,dense_urban
1369,8_56,8,56,762888.92577661,2457708.3667170913,62500.0,dense_urban
1370,9_56,9,56,763104.9613019412,2457739.6029777015,62500.0,dense_urban
1371,10_56,10,56,763250.8867190254,2457575.5711461916,62500.0,dense_urban
1372,10_55,10,55,763358.8162655161,2457538.478527614,62500.0,normal_urban
1373,10_55,10,55,763410.0293380116,2457541.9166197544,62500.0,normal_urban
1374,10_56,10,56,763373.2893724102,2457563.998750529,62500.0,dense_urban
1375,11_56,11,56,763525.4451765626,2457573.0034009637,62500.0,dense_urban
1376,12_57,12,57,763770.193747738,2457857.6032799273,62500.0,dense_urban
1377,11_57,11,57,763502.2144876225,2457900.2943472764,62500.0,dense_urban
1378,10_57,10,57,763388.3711037749,2458000.30619321,62500.0,dense_urban
1379,10_58,10,58,763378.0606230859,2458200.8072919305,62500.0,dense_urban
1380,11_58,11,58,763482.1091225808,2458111.392129141,62500.0,dense_urban
1381,11_58,11,58,763590.950812951,2458232.3165234984,62500.0,dense_urban
1382,11_59,11,59,763675.289232283,2458324.4355582087,62500.0,dense_urban
1383,12_59,12,59,763767.8934608686,2458448.7980796886,62500.0,dense_urban
1384,10_59,10,59,763374.0734465431,2458427.4851889918,62500.0,dense_urban
1385,11_59,11,59,763450.3361660757,2458492.9873165013,62500.0,dense_urban
1386,10_60,10,60,763258.0747236549,2458682.7157494295,62500.0,dense_urban
1387,10_60,10,60,763279.86023854,2458580.649087704,62500.0,dense_urban
1388,10_59,10,59,763239.4195980305,2458486.7056745994,62500.0,dense_urban
1389,9_60,9,60,763156.5436407335,2458742.264640242,62500.0,dense_urban
1390,8_58,8,58,762892.7011746736,2458168.6147642955,62500.0,dense_urban
1391,7_60,7,60,762678.3979454602,2458764.74268158,62500.0,dense_urban
1392,8_60,8,60,762730.5492464661,2458757.462216312,62500.0,dense_urban
1393,7_60,7,60,762624.0285510686,2458724.9179003737,62500.0,dense_urban
1394,7_60,7,60,762554.0118318016,2458687.529149539,62500.0,dense_urban
1395,7_57,7,57,762467.6274189524,2457935.3590475824,62500.0,dense_urban
1396,6_57,6,57,762434.8752780325,2457892.671051642,62500.0,dense_urban
1397,6_57,6,57,762427.2329869567,2457845.334872683,62500.0,dense_urban
1398,7_57,7,57,762458.2610461221,2457879.3415753227,62500.0,dense_urban
1399,7_57,7,57,762480.047646634,2457861.6016598023,62500.0,dense_urban
1400,7_57,7,57,762465.5407062925,2457837.6740973145,62500.0,dense_urban
1401,8_59,8,59,762807.4191114595,2458336.444357474,62500.0,dense_urban
1402,8_59,8,59,762776.416770308,2458389.078897921,62500.0,dense_urban
1403,8_58,8,58,762892.5586404224,2458091.8874991345,62500.0,dense_urban
1404,11_57,11,57,763445.201453671,2457822.977483368,62500.0,dense_urban
1405,11_56,11,56,763512.4729851313,2457644.274189508,62500.0,dense_urban
1406,5_50,5,50,762067.0921459456,2456183.7342556086,62500.0,dense_urban
1407,6_51,6,51,762216.4131154228,2456386.117204388,62500.0,dense_urban
1408,4_51,4,51,761924.9956875412,2456492.088594089,62500.0,dense_urban
1409,4_51,4,51,761927.3373207895,2456511.935531667,62500.0,dense_urban
1410,5_51,5,51,761977.3246322871,2456446.406441234,62500.0,dense_urban
1411,5_51,5,51,762043.5189707841,2456440.282621274,62500.0,dense_urban
1412,5_51,5,51,762022.1307302268,2456489.0982222203,62500.0,dense_urban
1413,5_51,5,51,762019.0253158557,2456506.091699862,62500.0,dense_urban
1414,5_51,5,51,762108.4491989143,2456527.0551863187,62500.0,dense_urban
1415,11_56,11,56,763669.2493747071,2457755.1786533683,62500.0,dense_urban
1416,10_56,10,56,763279.5789863475,2457614.2256547664,62500.0,dense_urban
1417,12_56,12,56,763844.5203354387,2457727.579532599,62500.0,dense_urban
1418,12_56,12,56,763800.4968056614,2457799.596084189,62500.0,dense_urban
1419,10_56,10,56,763383.0294477502,2457755.6144695315,62500.0,dense_urban
1420,10_57,10,57,763373.0515825558,2457806.241296797,62500.0,dense_urban
1421,10_56,10,56,763355.3615879065,2457777.8474330204,62500.0,dense_urban
1422,11_56,11,56,763522.7165681937,2457720.5983537715,62500.0,dense_urban
1423,11_56,11,56,763443.9470026671,2457732.163721978,62500.0,dense_urban
1424,10_56,10,56,763405.9744165024,2457784.466756351,62500.0,dense_urban
1425,10_23,10,23,763400.327428268,2449471.7552943644,62500.0,normal_urban
1426,12_57,12,57,763930.0999704845,2457934.85183804,62500.0,dense_urban
1427,11_56,11,56,763517.468562068,2457702.1361232838,62500.0,dense_urban
1428,12_57,12,57,763849.0609301225,2457985.2159740413,62500.0,dense_urban
1429,11_56,11,56,763675.2368431565,2457556.000777974,62500.0,dense_urban
1430,12_57,12,57,763899.3226066629,2457948.2510189237,62500.0,dense_urban
1431,12_56,12,56,763706.9802343361,2457587.8600737564,62500.0,dense_urban
1432,12_56,12,56,763801.7740462588,2457738.6843333514,62500.0,dense_urban
1433,12_57,12,57,763899.0109880941,2457995.457439159,62500.0,dense_urban
1434,12_56,12,56,763700.6552592408,2457627.7451050566,62500.0,dense_urban
1435,12_56,12,56,763835.9716251772,2457763.12462056,62500.0,dense_urban
1436,12_57,12,57,763724.5329969483,2457913.9983054553,62500.0,dense_urban
1437,10_56,10,56,763259.2365730898,2457770.9482955034,62500.0,dense_urban
1438,10_56,10,56,763303.8410201102,2457660.773064409,62500.0,dense_urban
1439,10_56,10,56,763416.2174211412,2457598.7023532228,62500.0,dense_urban
1440,10_57,10,57,763347.0357227463,2457807.658734939,62500.0,dense_urban
1441,10_56,10,56,763389.0083984236,2457591.510684626,62500.0,dense_urban
1442,9_59,9,59,763155.3317528532,2458320.608704894,62500.0,dense_urban
1443,9_58,9,58,763047.7574371818,2458218.6009998918,62500.0,dense_urban
1444,10_57,10,57,763263.2615750055,2457878.1324489354,62500.0,dense_urban
1445,11_57,11,57,763582.5643065076,2457832.2555690985,62500.0,dense_urban
1446,9_58,9,58,763060.281979677,2458122.1309274063,62500.0,dense_urban
1447,6_60,6,60,762354.4007183335,2458768.3846562146,62500.0,dense_urban
1448,6_60,6,60,762351.8026961491,2458739.1856941,62500.0,dense_urban
1449,6_60,6,60,762339.0488600123,2458751.8590269806,62500.0,dense_urban
1450,9_58,9,58,763143.7573922992,2458093.7604771894,62500.0,dense_urban
1451,11_57,11,57,763591.4867903378,2457823.634010058,62500.0,dense_urban
1452,9_58,9,58,763071.81003987,2458209.3604068127,62500.0,dense_urban
1453,9_57,9,57,763132.89082674,2457992.373797022,62500.0,dense_urban
1454,9_58,9,58,763073.3485226146,2458213.209597274,62500.0,dense_urban
1455,9_58,9,58,763095.6129678154,2458170.6661822335,62500.0,dense_urban
1456,9_58,9,58,763093.242173017,2458162.6657813266,62500.0,dense_urban
1457,9_58,9,58,763090.7010216115,2458154.519598649,62500.0,dense_urban
1458,9_60,9,60,763155.4303471793,2458590.9763525045,62500.0,dense_urban
1459,9_58,9,58,763141.642006937,2458178.1406964404,62500.0,dense_urban
1460,9_56,9,56,763161.4127418731,2457563.5934865437,62500.0,dense_urban
1461,9_57,9,57,763161.2751626843,2457829.208785958,62500.0,dense_urban
1462,9_57,9,57,763185.0795359596,2457808.8792931773,62500.0,dense_urban
1463,10_56,10,56,763208.7187092968,2457791.2825387623,62500.0,dense_urban
1464,10_57,10,57,763229.9630905641,2457817.6064683823,62500.0,dense_urban
1465,9_57,9,57,763185.7867759869,2457855.381435094,62500.0,dense_urban
1466,9_57,9,57,763139.0150078984,2457848.5125600314,62500.0,dense_urban
1467,9_57,9,57,763163.5189313091,2457874.7758141966,62500.0,dense_urban
1468,10_57,10,57,763208.1525972129,2457836.2262028544,62500.0,dense_urban
1469,9_58,9,58,763140.0388167887,2458140.09543755,62500.0,dense_urban
1470,9_58,9,58,763023.2457419008,2458225.190486741,62500.0,dense_urban
1471,9_58,9,58,763055.2674492693,2458169.972979751,62500.0,dense_urban
1472,11_57,11,57,763621.2608208981,2457863.7869285224,62500.0,dense_urban
1473,9_58,9,58,762995.6224406775,2458096.786518922,62500.0,dense_urban
1474,11_56,11,56,763556.7784778437,2457789.402953365,62500.0,dense_urban
1475,11_57,11,57,763585.7467154925,2457860.2622109526,62500.0,dense_urban
1476,9_57,9,57,763090.7289923467,2458043.5114813424,62500.0,dense_urban
1477,11_57,11,57,763601.1885715025,2457878.80538282,62500.0,dense_urban
1478,9_58,9,58,763040.6850709734,2458069.079185044,62500.0,dense_urban
1479,11_57,11,57,763554.1106863656,2457822.971223721,62500.0,dense_urban
1480,11_57,11,57,763537.9219778127,2457804.4052885785,62500.0,dense_urban
1481,11_57,11,57,763570.0406316769,2457841.466625083,62500.0,dense_urban
1482,10_58,10,58,763221.4599429675,2458159.887490521,62500.0,dense_urban
1483,9_57,9,57,763077.936747865,2457905.2512304657,62500.0,dense_urban
1484,9_57,9,57,763098.5587521793,2457930.7899333998,62500.0,dense_urban
1485,9_57,9,57,763091.9726829882,2457919.081705607,62500.0,dense_urban
1486,9_58,9,58,763122.2043124706,2458271.696356546,62500.0,dense_urban
1487,9_58,9,58,763023.8159501231,2458181.318410099,62500.0,dense_urban
1488,10_57,10,57,763287.5311749957,2457854.1262501995,62500.0,dense_urban
1489,10_57,10,57,763216.1116692268,2457918.6510487814,62500.0,dense_urban
1490,9_58,9,58,763055.1028330642,2458067.1269122735,62500.0,dense_urban
1491,9_58,9,58,763169.5846877948,2458258.705457585,62500.0,dense_urban
1492,9_57,9,57,763168.8891515181,2457963.1555475295,62500.0,dense_urban
1493,10_59,10,59,763190.5376764864,2458354.491788184,62500.0,dense_urban
1494,9_58,9,58,763127.1254475553,2458164.3194300137,62500.0,dense_urban
1495,9_58,9,58,763013.9938296217,2458142.5428093104,62500.0,dense_urban
1496,9_58,9,58,763025.4410684771,2458122.586185375,62500.0,dense_urban
1497,10_57,10,57,763310.0267383718,2457839.037400929,62500.0,dense_urban
1498,11_52,11,52,763466.7255966678,2456728.8733344316,62500.0,open_area
1499,10_51,10,51,763195.7375124256,2456386.5602864767,62500.0,dense_urban
1500,9_50,9,50,763073.4064711907,2456241.1085170796,62500.0,dense_urban
1501,10_50,10,50,763319.1581395458,2456279.9500729186,62500.0,dense_urban
1502,10_51,10,51,763265.3706548102,2456494.5902657267,62500.0,dense_urban
1503,10_51,10,51,763191.695443318,2456412.937370714,62500.0,dense_urban
1504,10_51,10,51,763216.9190257329,2456395.717363021,62500.0,dense_urban
1505,10_52,10,52,763292.5471695791,2456735.8083168,62500.0,dense_urban
1506,9_50,9,50,763142.831921398,2456269.893529812,62500.0,dense_urban
1507,9_50,9,50,763027.9095629675,2456220.628709654,62500.0,dense_urban
1508,10_51,10,51,763264.417655974,2456493.345557968,62500.0,dense_urban
1509,10_51,10,51,763285.1188412491,2456343.702350083,62500.0,dense_urban
1510,10_35,10,35,763194.1896862397,2452437.9089345923,62500.0,dense_urban
1511,10_35,10,35,763198.5427291763,2452442.947454773,62500.0,dense_urban
1512,9_35,9,35,763125.3320089743,2452482.112964783,62500.0,dense_urban
1513,9_35,9,35,763076.6032930533,2452480.8806499895,62500.0,dense_urban
1514,9_35,9,35,763083.6367233291,2452478.5779889245,62500.0,dense_urban
1515,13_35,13,35,764105.924952221,2452412.8065853715,62500.0,dense_urban
1516,11_37,11,37,763618.16238076,2453000.023678195,62500.0,normal_urban
1517,12_33,12,33,763897.1887860168,2452040.753628734,62500.0,dense_urban
1518,13_34,13,34,764004.1743209234,2452168.9395606997,62500.0,dense_urban
1519,13_34,13,34,764032.3114626696,2452151.0773764597,62500.0,dense_urban
1520,12_35,12,35,763914.6884866733,2452439.9240000737,62500.0,dense_urban
1521,11_38,11,38,763644.8858251673,2453160.9657508717,62500.0,dense_urban
1522,11_38,11,38,763623.3190145836,2453123.381566222,62500.0,dense_urban
1523,11_38,11,38,763635.7570655518,2453172.702600314,62500.0,dense_urban
1524,11_38,11,38,763604.1486270532,2453149.5272719706,62500.0,dense_urban
1525,11_38,11,38,763613.4727972161,2453136.58178202,62500.0,dense_urban
1526,10_35,10,35,763390.8240946347,2452427.313671339,62500.0,dense_urban
1527,10_35,10,35,763341.8908460201,2452446.45478373,62500.0,dense_urban
1528,10_35,10,35,763343.6282309438,2452406.5242325314,62500.0,dense_urban
1529,10_35,10,35,763371.6398800222,2452412.331929806,62500.0,dense_urban
1530,10_35,10,35,763296.3549125538,2452399.6956891282,62500.0,dense_urban
1531,10_35,10,35,763278.1349339617,2452394.561315706,62500.0,dense_urban
1532,10_35,10,35,763318.4063052706,2452403.8660835465,62500.0,dense_urban
1533,11_38,11,38,763656.1076556767,2453097.7596139605,62500.0,dense_urban
1534,11_38,11,38,763661.0555400127,2453141.1564822826,62500.0,dense_urban
1535,12_35,12,35,763931.1448192924,2452453.8404156435,62500.0,dense_urban
1536,12_37,12,37,763819.3061957977,2452920.0834683385,62500.0,dense_urban
1537,11_37,11,37,763615.6214225465,2452923.5622569327,62500.0,normal_urban
1538,11_37,11,37,763573.9614778948,2452983.3457907313,62500.0,normal_urban
1539,13_35,13,35,764060.1756176617,2452380.8221489703,62500.0,dense_urban
1540,12_35,12,35,763908.7021661481,2452519.249058353,62500.0,dense_urban
1541,12_35,12,35,763893.7773667282,2452471.1331600095,62500.0,dense_urban
1542,12_38,12,38,763723.1049444497,2453057.628885146,62500.0,dense_urban
1543,12_37,12,37,763881.6593675565,2453039.2883488396,62500.0,dense_urban
1544,13_35,13,35,764036.1124092613,2452336.2273382545,62500.0,dense_urban
1545,12_35,12,35,763862.3847456189,2452503.815689788,62500.0,dense_urban
1546,9_37,9,37,763076.1299021101,2452808.065747253,62500.0,dense_urban
1547,10_37,10,37,763378.3920514787,2452936.800988123,62500.0,normal_urban
1548,6_38,6,38,762307.0080292635,2453053.5566639076,62500.0,normal_urban
1549,22_24,22,24,766341.64282251,2449787.7661116407,62500.0,dense_urban
1550,22_25,22,25,766392.7312005789,2449828.1476000356,62500.0,dense_urban
1551,23_25,23,25,766631.6473831226,2449869.0398010276,62500.0,normal_urban
1552,23_25,23,25,766640.7184987576,2449861.820212008,62500.0,normal_urban
1553,22_25,22,25,766358.2223292171,2449852.1541067166,62500.0,dense_urban
1554,14_34,14,34,764205.4642092192,2452299.901557753,62500.0,open_area
1555,23_25,23,25,766619.9324595339,2449868.5413017417,62500.0,normal_urban
1556,22_25,22,25,766363.408970994,2449827.735657458,62500.0,dense_urban
1557,16_17,16,17,764852.7075970566,2447950.6006652345,62500.0,dense_urban
1558,16_17,16,17,764827.2583259715,2447965.3391100024,62500.0,dense_urban
1559,16_17,16,17,764827.7267190123,2447989.561802288,62500.0,dense_urban
1560,16_17,16,17,764840.035862591,2447978.243041556,62500.0,dense_urban
1561,16_17,16,17,764896.0672063197,2447907.2563502314,62500.0,dense_urban
1562,26_23,26,23,767270.9982447675,2449443.0372156273,62500.0,open_area
1563,25_23,25,23,767061.5885226504,2449547.6563281007,62500.0,open_area
1564,16_17,16,17,764905.8180399713,2447978.051927063,62500.0,dense_urban
1565,16_17,16,17,764859.9015115743,2447848.330215977,62500.0,dense_urban
1566,10_16,10,16,763256.1026111483,2447794.5917202095,62500.0,open_area
1567,10_18,10,18,763395.428912588,2448066.544240315,62500.0,dense_urban
1568,11_18,11,18,763494.0038202192,2448116.054071694,62500.0,dense_urban
1569,11_30,11,30,763521.6591765839,2451263.786940436,62500.0,normal_urban
1570,9_16,9,16,763112.1027434677,2447742.214866138,62405.80826796981,normal_urban
1571,10_18,10,18,763403.6019638863,2448105.1137042977,62500.0,dense_urban
1572,16_16,16,16,764836.2040453781,2447553.950363134,62500.0,dense_urban
1573,25_24,25,24,767096.5457076211,2449628.8255504705,62500.0,dense_urban
1574,16_15,16,15,764782.2397495597,2447543.823924562,62500.0,dense_urban
1575,25_24,25,24,767096.1472348066,2449603.911709605,62500.0,dense_urban
1576,25_24,25,24,767089.5555834752,2449578.124258731,62500.0,dense_urban
1577,11_18,11,18,763439.0341691677,2448069.405653594,62500.0,dense_urban
1578,25_24,25,24,767089.0011978934,2449649.0235391096,62500.0,dense_urban
1579,16_15,16,15,764855.1306219265,2447549.3087498574,62500.0,dense_urban
1580,16_16,16,16,764791.640442258,2447569.196866663,62500.0,dense_urban
1581,16_16,16,16,764764.9984491765,2447574.534271244,62500.0,dense_urban
1582,16_16,16,16,764746.0727547106,2447576.4509222987,62500.0,dense_urban
1583,11_18,11,18,763466.9625183637,2448071.1100723105,62500.0,dense_urban
1584,16_16,16,16,764774.6142581715,2447572.2332500163,62500.0,dense_urban
1585,25_24,25,24,767076.0000089346,2449665.943025191,62500.0,dense_urban
1586,16_16,16,16,764784.090857237,2447570.938267104,62500.0,dense_urban
1587,16_15,16,15,764845.088371151,2447550.1660258835,62500.0,dense_urban
1588,11_18,11,18,763453.6111970225,2448095.8542176583,62500.0,dense_urban
1589,10_18,10,18,763382.4838027972,2448103.623452316,62500.0,dense_urban
1590,11_18,11,18,763481.7727812775,2448092.780974878,62500.0,dense_urban
1591,16_16,16,16,764827.6566741174,2447556.6314645438,62500.0,dense_urban
1592,16_16,16,16,764755.3211006945,2447575.602506238,62500.0,dense_urban
1593,16_15,16,15,764801.2634891504,2447533.4129601116,62500.0,dense_urban
1594,16_15,16,15,764792.0131024944,2447538.2207505084,62500.0,dense_urban
1595,16_15,16,15,764753.6390752909,2447545.6728474856,62500.0,dense_urban
1596,11_18,11,18,763475.9129321708,2448104.633449581,62500.0,dense_urban
1597,16_16,16,16,764818.959721501,2447560.1245591044,62500.0,dense_urban
1598,10_18,10,18,763434.0367102457,2448084.008837743,62500.0,dense_urban
1599,16_16,16,16,764800.6800382781,2447566.271965259,62500.0,dense_urban
1600,16_15,16,15,764772.1710240724,2447544.6136623994,62500.0,dense_urban
1601,16_16,16,16,764866.3540020952,2447557.911286618,62500.0,dense_urban
1602,16_15,16,15,764762.6330559591,2447545.733990629,62500.0,dense_urban
1603,20_21,20,21,765759.2241768005,2448956.514544295,62500.0,normal_urban
1604,16_16,16,16,764809.9411073445,2447563.5086921244,62500.0,dense_urban
1605,10_17,10,17,763198.1688772406,2448017.3703805148,62500.0,dense_urban
1606,10_31,10,31,763410.0952246271,2451470.4816676113,62500.0,open_area
1607,25_24,25,24,766990.4113996674,2449577.855593172,62500.0,dense_urban
1608,17_17,17,17,765104.6925610078,2447946.483432022,62500.0,dense_urban
1609,9_50,9,50,763058.4599375654,2456159.4699333315,62500.0,dense_urban
1610,9_50,9,50,763084.3396297416,2456089.1186093315,62500.0,dense_urban
1611,9_48,9,48,762991.2313390621,2455706.2830201653,62500.0,normal_urban
1612,9_48,9,48,763027.9381648056,2455721.16272341,62500.0,normal_urban
1613,9_48,9,48,762953.7720302192,2455690.4441339076,62500.0,normal_urban
1614,10_33,10,33,763381.1105802286,2451907.354718423,62500.0,normal_urban
1615,9_49,9,49,763128.5706806834,2456040.303487117,62500.0,dense_urban
