grid_id,grid_col,grid_row,A_z,building_count,mean_height_m,building_density_per_km2,zone_type
19_4,19,4,62500.0,0,,0.0,open_area
19_40,19,40,62500.0,0,,0.0,open_area
19_41,19,41,62500.0,1,28.932474065196896,16.0,open_area
19_42,19,42,62500.0,0,,0.0,open_area
19_43,19,43,62500.0,0,,0.0,open_area
19_44,19,44,62500.0,0,,0.0,open_area
19_45,19,45,62500.0,0,,0.0,open_area
19_46,19,46,62500.0,0,,0.0,open_area
19_47,19,47,62500.0,0,,0.0,open_area
19_48,19,48,62500.0,0,,0.0,open_area
19_49,19,49,62500.0,0,,0.0,open_area
19_5,19,5,62500.0,0,,0.0,open_area
19_50,19,50,62500.0,0,,0.0,open_area
19_51,19,51,62500.0,0,,0.0,open_area
19_52,19,52,62500.0,0,,0.0,open_area
19_53,19,53,62500.0,0,,0.0,open_area
19_54,19,54,62500.0,7,90.54490332108676,112.0,normal_urban
19_55,19,55,62500.0,2,83.51925322541649,32.0,open_area
19_56,19,56,29347.78974513756,4,86.88065262328159,136.29646507409413,normal_urban
19_6,19,6,62500.0,0,,0.0,open_area
19_7,19,7,62500.0,0,,0.0,open_area
19_8,19,8,62500.0,0,,0.0,open_area
19_9,19,9,62500.0,0,,0.0,open_area
1_41,1,41,5251.406269888834,0,,0.0,open_area
1_42,1,42,25430.662643477328,0,,0.0,open_area
1_43,1,43,56359.647951069404,0,,0.0,open_area
1_44,1,44,62500.0,0,,0.0,open_area
1_45,1,45,62500.0,2,11.390256671772079,32.0,open_area
1_46,1,46,62500.0,33,30.980153741900104,528.0,dense_urban
1_47,1,47,62500.0,59,21.935818164062702,944.0,dense_urban
1_48,1,48,62500.0,73,25.19684581912912,1168.0,dense_urban
1_49,1,49,62500.0,83,20.854671498220704,1328.0,dense_urban
1_50,1,50,49267.266775282886,6,46.23004281774675,121.78471412605676,normal_urban
1_51,1,51,10514.479663767663,0,,0.0,open_area
1_59,1,59,4455.470591539174,1,7.7,224.44318270195177,dense_urban
20_0,20,0,60325.71112125879,0,,0.0,open_area
20_1,20,1,62500.0,0,,0.0,open_area
20_10,20,10,62500.0,0,,0.0,open_area
20_11,20,11,62500.0,0,,0.0,open_area
20_12,20,12,62500.0,0,,0.0,open_area
20_13,20,13,62500.0,0,,0.0,open_area
20_14,20,14,62500.0,0,,0.0,open_area
20_15,20,15,62500.0,0,,0.0,open_area
20_16,20,16,62500.0,0,,0.0,open_area
20_17,20,17,62500.0,0,,0.0,open_area
20_18,20,18,62500.0,0,,0.0,open_area
20_19,20,19,62500.0,0,,0.0,open_area
20_2,20,2,62500.0,0,,0.0,open_area
20_20,20,20,62500.0,0,,0.0,open_area
20_21,20,21,62500.0,6,23.615140511482767,96.0,normal_urban
20_22,20,22,62500.0,7,25.16187622024105,112.0,normal_urban
20_23,20,23,62500.0,2,26.97826964511284,32.0,open_area
20_24,20,24,62500.0,0,,0.0,open_area
20_25,20,25,62500.0,7,35.221860694301306,112.0,normal_urban
20_26,20,26,62500.0,15,35.05773476729532,240.0,dense_urban
20_27,20,27,62500.0,2,29.469701492870872,32.0,open_area
20_28,20,28,62500.0,0,,0.0,open_area
20_29,20,29,62500.0,4,9.967574925797763,64.0,open_area
20_3,20,3,62500.0,0,,0.0,open_area
20_30,20,30,62500.0,3,11.867467328931108,48.0,open_area
20_31,20,31,62500.0,1,17.8,16.0,open_area
20_32,20,32,62500.0,2,11.668723529198644,32.0,open_area
20_33,20,33,62500.0,4,13.138256637668105,64.0,open_area
20_34,20,34,62500.0,0,,0.0,open_area
20_35,20,35,62500.0,3,50.50466349892711,48.0,open_area
20_36,20,36,62500.0,0,,0.0,open_area
20_37,20,37,62500.0,4,14.559837975706134,64.0,open_area
20_38,20,38,62500.0,9,10.301701681541168,144.0,normal_urban
20_39,20,39,62500.0,0,,0.0,open_area
20_4,20,4,62500.0,0,,0.0,open_area
20_40,20,40,62500.0,0,,0.0,open_area
20_41,20,41,62500.0,0,,0.0,open_area
20_42,20,42,62500.0,0,,0.0,open_area
20_43,20,43,62500.0,0,,0.0,open_area
20_44,20,44,62500.0,0,,0.0,open_area
20_45,20,45,62500.0,0,,0.0,open_area
20_46,20,46,62500.0,0,,0.0,open_area
20_47,20,47,62500.0,0,,0.0,open_area
20_48,20,48,62500.0,0,,0.0,open_area
20_49,20,49,62500.0,0,,0.0,open_area
20_5,20,5,62500.0,0,,0.0,open_area
20_50,20,50,62500.0,0,,0.0,open_area
20_51,20,51,62500.0,0,,0.0,open_area
20_52,20,52,62500.0,0,,0.0,open_area
20_53,20,53,62500.0,0,,0.0,open_area
20_54,20,54,62500.0,2,84.68057020475555,32.0,open_area
20_55,20,55,62500.0,1,83.30365802842947,16.0,open_area
20_56,20,56,30578.943248838186,10,91.48204715018099,327.0224192714684,dense_urban
20_6,20,6,62500.0,0,,0.0,open_area
20_7,20,7,62500.0,0,,0.0,open_area
20_8,20,8,62500.0,0,,0.0,open_area
20_9,20,9,62500.0,0,,0.0,open_area
21_0,21,0,59262.86885893205,0,,0.0,open_area
21_1,21,1,62500.0,0,,0.0,open_area
21_10,21,10,62500.0,0,,0.0,open_area
21_11,21,11,62500.0,0,,0.0,open_area
21_12,21,12,62500.0,0,,0.0,open_area
21_13,21,13,62500.0,0,,0.0,open_area
21_14,21,14,62500.0,0,,0.0,open_area
21_15,21,15,62500.0,0,,0.0,open_area
21_16,21,16,62500.0,0,,0.0,open_area
21_17,21,17,62500.0,0,,0.0,open_area
21_18,21,18,62500.0,0,,0.0,open_area
21_19,21,19,62500.0,0,,0.0,open_area
21_2,21,2,62500.0,0,,0.0,open_area
21_20,21,20,62500.0,0,,0.0,open_area
21_21,21,21,62500.0,1,24.81345250710569,16.0,open_area
21_22,21,22,62500.0,1,27.392627352874435,16.0,open_area
21_23,21,23,62500.0,2,36.33217437714342,32.0,open_area
21_24,21,24,62500.0,9,27.986506592485544,144.0,normal_urban
21_25,21,25,62500.0,13,25.89352007796617,208.0,dense_urban
21_26,21,26,62500.0,13,28.623939959367757,208.0,dense_urban
21_27,21,27,62500.0,20,29.136238265629437,320.0,dense_urban
21_28,21,28,62500.0,7,21.245245160150272,112.0,normal_urban
21_29,21,29,62500.0,0,,0.0,open_area
21_3,21,3,62500.0,0,,0.0,open_area
21_30,21,30,62500.0,0,,0.0,open_area
21_31,21,31,62500.0,0,,0.0,open_area
21_32,21,32,62500.0,2,11.588116764144244,32.0,open_area
21_33,21,33,62500.0,1,12.06896103936691,16.0,open_area
21_34,21,34,62500.0,0,,0.0,open_area
21_35,21,35,62500.0,0,,0.0,open_area
21_36,21,36,62500.0,0,,0.0,open_area
21_37,21,37,62500.0,0,,0.0,open_area
21_38,21,38,62500.0,0,,0.0,open_area
21_39,21,39,62500.0,0,,0.0,open_area
21_4,21,4,62500.0,0,,0.0,open_area
21_40,21,40,62500.0,0,,0.0,open_area
21_41,21,41,62500.0,0,,0.0,open_area
21_42,21,42,62500.0,0,,0.0,open_area
21_43,21,43,62500.0,0,,0.0,open_area
21_44,21,44,62500.0,0,,0.0,open_area
21_45,21,45,62500.0,0,,0.0,open_area
21_46,21,46,62500.0,0,,0.0,open_area
21_47,21,47,62500.0,0,,0.0,open_area
21_48,21,48,62500.0,0,,0.0,open_area
21_49,21,49,62500.0,0,,0.0,open_area
21_5,21,5,62500.0,0,,0.0,open_area
21_50,21,50,62500.0,0,,0.0,open_area
21_51,21,51,62500.0,0,,0.0,open_area
21_52,21,52,62500.0,0,,0.0,open_area
21_53,21,53,62500.0,0,,0.0,open_area
21_54,21,54,62500.0,1,90.83542638564906,16.0,open_area
21_55,21,55,62500.0,1,89.48669760465368,16.0,open_area
21_56,21,56,31810.107529196062,1,91.73612392480418,31.43654887309565,open_area
21_6,21,6,62500.0,0,,0.0,open_area
21_7,21,7,62500.0,0,,0.0,open_area
21_8,21,8,62500.0,0,,0.0,open_area
21_9,21,9,62500.0,0,,0.0,open_area
22_0,22,0,58200.02659660531,0,,0.0,open_area
22_1,22,1,62500.0,0,,0.0,open_area
22_10,22,10,62500.0,0,,0.0,open_area
22_11,22,11,62500.0,0,,0.0,open_area
22_12,22,12,62500.0,0,,0.0,open_area
22_13,22,13,62500.0,0,,0.0,open_area
22_14,22,14,62500.0,0,,0.0,open_area
22_15,22,15,62500.0,0,,0.0,open_area
22_16,22,16,62500.0,0,,0.0,open_area
22_17,22,17,62500.0,0,,0.0,open_area
22_18,22,18,62500.0,0,,0.0,open_area
22_19,22,19,62500.0,0,,0.0,open_area
22_2,22,2,62500.0,0,,0.0,open_area
22_20,22,20,62500.0,0,,0.0,open_area
22_21,22,21,62500.0,0,,0.0,open_area
22_22,22,22,62500.0,0,,0.0,open_area
22_23,22,23,62500.0,6,27.95588635509769,96.0,normal_urban
22_24,22,24,62500.0,59,21.44659257466141,944.0,dense_urban
22_25,22,25,62500.0,22,16.20239147220191,352.0,dense_urban
22_26,22,26,62500.0,0,,0.0,open_area
22_27,22,27,62500.0,1,24.68450164329909,16.0,open_area
22_28,22,28,62500.0,17,12.6613682145371,272.0,dense_urban
22_29,22,29,62500.0,4,12.52287748934015,64.0,open_area
22_3,22,3,62500.0,0,,0.0,open_area
22_30,22,30,62500.0,0,,0.0,open_area
22_31,22,31,62500.0,0,,0.0,open_area
22_32,22,32,62500.0,0,,0.0,open_area
22_33,22,33,62500.0,0,,0.0,open_area
22_34,22,34,62500.0,0,,0.0,open_area
22_35,22,35,62500.0,0,,0.0,open_area
22_36,22,36,62500.0,0,,0.0,open_area
22_37,22,37,62500.0,0,,0.0,open_area
22_38,22,38,62500.0,0,,0.0,open_area
22_39,22,39,62500.0,1,23.35521381497173,16.0,open_area
22_4,22,4,62500.0,0,,0.0,open_area
22_40,22,40,62500.0,0,,0.0,open_area
22_41,22,41,62500.0,0,,0.0,open_area
22_42,22,42,62500.0,0,,0.0,open_area
22_43,22,43,62500.0,0,,0.0,open_area
22_44,22,44,62500.0,0,,0.0,open_area
22_45,22,45,62500.0,0,,0.0,open_area
22_46,22,46,62500.0,0,,0.0,open_area
22_47,22,47,62500.0,0,,0.0,open_area
22_48,22,48,62500.0,0,,0.0,open_area
22_49,22,49,62500.0,0,,0.0,open_area
22_5,22,5,62500.0,0,,0.0,open_area
22_50,22,50,62500.0,0,,0.0,open_area
22_51,22,51,62500.0,0,,0.0,open_area
22_52,22,52,62500.0,0,,0.0,open_area
22_53,22,53,62500.0,0,,0.0,open_area
22_54,22,54,62500.0,0,,0.0,open_area
22_55,22,55,62500.0,0,,0.0,open_area
22_56,22,56,33041.387819626834,0,,0.0,open_area
22_6,22,6,62500.0,0,,0.0,open_area
22_7,22,7,62500.0,0,,0.0,open_area
22_8,22,8,62500.0,0,,0.0,open_area
22_9,22,9,62500.0,0,,0.0,open_area
23_0,23,0,57137.18433427857,0,,0.0,open_area
23_1,23,1,62500.0,0,,0.0,open_area
23_10,23,10,62500.0,0,,0.0,open_area
23_11,23,11,62500.0,0,,0.0,open_area
23_12,23,12,62500.0,0,,0.0,open_area
23_13,23,13,62500.0,0,,0.0,open_area
23_14,23,14,62500.0,0,,0.0,open_area
23_15,23,15,62500.0,0,,0.0,open_area
23_16,23,16,62500.0,0,,0.0,open_area
23_17,23,17,62500.0,0,,0.0,open_area
23_18,23,18,62500.0,0,,0.0,open_area
23_19,23,19,62500.0,0,,0.0,open_area
23_2,23,2,62500.0,0,,0.0,open_area
23_20,23,20,62500.0,0,,0.0,open_area
23_21,23,21,62500.0,0,,0.0,open_area
23_22,23,22,62500.0,0,,0.0,open_area
23_23,23,23,62500.0,2,24.281993050203745,32.0,open_area
23_24,23,24,62500.0,3,16.312427060889604,48.0,open_area
23_25,23,25,62500.0,9,11.356968547151906,144.0,normal_urban
23_26,23,26,62500.0,0,,0.0,open_area
23_27,23,27,62500.0,0,,0.0,open_area
23_28,23,28,62500.0,0,,0.0,open_area
23_29,23,29,62500.0,0,,0.0,open_area
23_3,23,3,62500.0,0,,0.0,open_area
23_30,23,30,62500.0,0,,0.0,open_area
23_31,23,31,62500.0,0,,0.0,open_area
23_32,23,32,62500.0,0,,0.0,open_area
23_33,23,33,62500.0,0,,0.0,open_area
23_34,23,34,62500.0,0,,0.0,open_area
23_35,23,35,62500.0,0,,0.0,open_area
23_36,23,36,62500.0,0,,0.0,open_area
23_37,23,37,62500.0,0,,0.0,open_area
23_38,23,38,62500.0,0,,0.0,open_area
23_39,23,39,62500.0,0,,0.0,open_area
23_4,23,4,62500.0,0,,0.0,open_area
23_40,23,40,62500.0,0,,0.0,open_area
23_41,23,41,62500.0,0,,0.0,open_area
23_42,23,42,62500.0,0,,0.0,open_area
23_43,23,43,62500.0,0,,0.0,open_area
23_44,23,44,62500.0,0,,0.0,open_area
23_45,23,45,62500.0,0,,0.0,open_area
23_46,23,46,62500.0,0,,0.0,open_area
23_47,23,47,62500.0,0,,0.0,open_area
23_48,23,48,62500.0,0,,0.0,open_area
23_49,23,49,62500.0,0,,0.0,open_area
23_5,23,5,62500.0,0,,0.0,open_area
23_50,23,50,62500.0,0,,0.0,open_area
23_51,23,51,62500.0,0,,0.0,open_area
23_52,23,52,62500.0,0,,0.0,open_area
23_53,23,53,62500.0,0,,0.0,open_area
23_54,23,54,62500.0,0,,0.0,open_area
23_55,23,55,62500.0,0,,0.0,open_area
23_56,23,56,34272.699626220856,0,,0.0,open_area
23_6,23,6,62500.0,0,,0.0,open_area
23_7,23,7,62500.0,0,,0.0,open_area
23_8,23,8,62500.0,0,,0.0,open_area
23_9,23,9,62500.0,0,,0.0,open_area
24_0,24,0,56074.34207195183,0,,0.0,open_area
24_1,24,1,62500.0,0,,0.0,open_area
24_10,24,10,62500.0,0,,0.0,open_area
24_11,24,11,62500.0,0,,0.0,open_area
24_12,24,12,62500.0,0,,0.0,open_area
24_13,24,13,62500.0,0,,0.0,open_area
24_14,24,14,62500.0,0,,0.0,open_area
24_15,24,15,62500.0,0,,0.0,open_area
24_16,24,16,62500.0,0,,0.0,open_area
24_17,24,17,62500.0,0,,0.0,open_area
24_18,24,18,62500.0,0,,0.0,open_area
24_19,24,19,62500.0,0,,0.0,open_area
24_2,24,2,62500.0,0,,0.0,open_area
24_20,24,20,62500.0,0,,0.0,open_area
24_21,24,21,62500.0,0,,0.0,open_area
24_22,24,22,62500.0,0,,0.0,open_area
24_23,24,23,62500.0,0,,0.0,open_area
24_24,24,24,62500.0,10,28.584774209454526,160.0,normal_urban
24_25,24,25,62500.0,15,21.97018881621435,240.0,dense_urban
24_26,24,26,62500.0,0,,0.0,open_area
24_27,24,27,62500.0,0,,0.0,open_area
24_28,24,28,62500.0,0,,0.0,open_area
24_29,24,29,62500.0,0,,0.0,open_area
24_3,24,3,62500.0,0,,0.0,open_area
24_30,24,30,62500.0,0,,0.0,open_area
24_31,24,31,62500.0,0,,0.0,open_area
24_32,24,32,62500.0,0,,0.0,open_area
24_33,24,33,62500.0,0,,0.0,open_area
24_34,24,34,62500.0,0,,0.0,open_area
24_35,24,35,62500.0,0,,0.0,open_area
24_36,24,36,62500.0,0,,0.0,open_area
24_37,24,37,62500.0,0,,0.0,open_area
24_38,24,38,62500.0,0,,0.0,open_area
24_39,24,39,62500.0,2,18.60088997489285,32.0,open_area
24_4,24,4,62500.0,0,,0.0,open_area
24_40,24,40,62500.0,0,,0.0,open_area
24_41,24,41,62500.0,0,,0.0,open_area
24_42,24,42,62500.0,0,,0.0,open_area
24_43,24,43,62500.0,0,,0.0,open_area
24_44,24,44,62500.0,0,,0.0,open_area
24_45,24,45,62500.0,0,,0.0,open_area
24_46,24,46,62500.0,0,,0.0,open_area
24_47,24,47,62500.0,0,,0.0,open_area
24_48,24,48,62500.0,0,,0.0,open_area
24_49,24,49,62500.0,0,,0.0,open_area
24_5,24,5,62500.0,0,,0.0,open_area
24_50,24,50,62500.0,0,,0.0,open_area
24_51,24,51,62500.0,0,,0.0,open_area
24_52,24,52,62500.0,0,,0.0,open_area
24_53,24,53,62500.0,0,,0.0,open_area
24_54,24,54,62500.0,0,,0.0,open_area
24_55,24,55,62500.0,0,,0.0,open_area
24_56,24,56,35504.01143281488,0,,0.0,open_area
24_6,24,6,62500.0,0,,0.0,open_area
24_7,24,7,62500.0,0,,0.0,open_area
24_8,24,8,62500.0,0,,0.0,open_area
24_9,24,9,62500.0,0,,0.0,open_area
25_0,25,0,55011.49980962509,0,,0.0,open_area
25_1,25,1,62500.0,0,,0.0,open_area
25_10,25,10,62500.0,0,,0.0,open_area
25_11,25,11,62500.0,0,,0.0,open_area
25_12,25,12,62500.0,0,,0.0,open_area
25_13,25,13,62500.0,0,,0.0,open_area
25_14,25,14,62500.0,0,,0.0,open_area
25_15,25,15,62500.0,0,,0.0,open_area
25_16,25,16,62500.0,0,,0.0,open_area
25_17,25,17,62500.0,0,,0.0,open_area
25_18,25,18,62500.0,0,,0.0,open_area
25_19,25,19,62500.0,0,,0.0,open_area
25_2,25,2,62500.0,0,,0.0,open_area
25_20,25,20,62500.0,0,,0.0,open_area
25_21,25,21,62500.0,0,,0.0,open_area
25_22,25,22,62500.0,0,,0.0,open_area
25_23,25,23,62500.0,1,43.8,16.0,open_area
25_24,25,24,62500.0,18,23.699607908526612,288.0,dense_urban
25_25,25,25,62500.0,7,10.266110407498491,112.0,normal_urban
25_26,25,26,62500.0,0,,0.0,open_area
25_27,25,27,62500.0,0,,0.0,open_area
25_28,25,28,62500.0,0,,0.0,open_area
25_29,25,29,62500.0,0,,0.0,open_area
25_3,25,3,62500.0,0,,0.0,open_area
25_30,25,30,62500.0,2,12.465829403225554,32.0,open_area
25_31,25,31,62500.0,2,13.64032297169247,32.0,open_area
25_32,25,32,62500.0,0,,0.0,open_area
25_33,25,33,62500.0,0,,0.0,open_area
25_34,25,34,62500.0,0,,0.0,open_area
25_35,25,35,62500.0,0,,0.0,open_area
25_36,25,36,62500.0,0,,0.0,open_area
25_37,25,37,62500.0,0,,0.0,open_area
25_38,25,38,62500.0,0,,0.0,open_area
25_39,25,39,62500.0,0,,0.0,open_area
25_4,25,4,62500.0,0,,0.0,open_area
25_40,25,40,62500.0,0,,0.0,open_area
25_41,25,41,62500.0,0,,0.0,open_area
25_42,25,42,62500.0,0,,0.0,open_area
25_43,25,43,62500.0,0,,0.0,open_area
25_44,25,44,62500.0,0,,0.0,open_area
25_45,25,45,62500.0,0,,0.0,open_area
25_46,25,46,62500.0,0,,0.0,open_area
25_47,25,47,62500.0,0,,0.0,open_area
25_48,25,48,62500.0,0,,0.0,open_area
25_49,25,49,62500.0,0,,0.0,open_area
25_5,25,5,62500.0,0,,0.0,open_area
25_50,25,50,62500.0,0,,0.0,open_area
25_51,25,51,62500.0,0,,0.0,open_area
25_52,25,52,62500.0,0,,0.0,open_area
25_53,25,53,62500.0,0,,0.0,open_area
25_54,25,54,62500.0,0,,0.0,open_area
25_55,25,55,62500.0,0,,0.0,open_area
25_56,25,56,36735.3232394089,0,,0.0,open_area
25_6,25,6,62500.0,0,,0.0,open_area
25_7,25,7,62500.0,0,,0.0,open_area
25_8,25,8,62500.0,0,,0.0,open_area
25_9,25,9,62500.0,0,,0.0,open_area
26_0,26,0,53948.65754729835,0,,0.0,open_area
26_1,26,1,62500.0,0,,0.0,open_area
26_10,26,10,62500.0,0,,0.0,open_area
26_11,26,11,62500.0,0,,0.0,open_area
26_12,26,12,62500.0,0,,0.0,open_area
26_13,26,13,62500.0,0,,0.0,open_area
26_14,26,14,62500.0,0,,0.0,open_area
26_15,26,15,62500.0,0,,0.0,open_area
26_16,26,16,62500.0,0,,0.0,open_area
26_17,26,17,62500.0,0,,0.0,open_area
26_18,26,18,62500.0,0,,0.0,open_area
26_19,26,19,62500.0,0,,0.0,open_area
26_2,26,2,62500.0,0,,0.0,open_area
26_20,26,20,62500.0,0,,0.0,open_area
26_21,26,21,62500.0,0,,0.0,open_area
26_22,26,22,62500.0,0,,0.0,open_area
26_23,26,23,62500.0,1,24.436913836410746,16.0,open_area
26_24,26,24,62500.0,15,21.90635610593766,240.0,dense_urban
26_25,26,25,62500.0,6,12.776924248248266,96.0,normal_urban
26_26,26,26,62500.0,0,,0.0,open_area
26_27,26,27,62500.0,0,,0.0,open_area
26_28,26,28,62500.0,0,,0.0,open_area
26_29,26,29,62500.0,0,,0.0,open_area
26_3,26,3,62500.0,0,,0.0,open_area
26_30,26,30,62500.0,0,,0.0,open_area
26_31,26,31,62500.0,0,,0.0,open_area
26_32,26,32,62500.0,0,,0.0,open_area
26_33,26,33,62500.0,0,,0.0,open_area
26_34,26,34,62500.0,0,,0.0,open_area
26_35,26,35,62500.0,0,,0.0,open_area
26_36,26,36,62500.0,0,,0.0,open_area
26_37,26,37,62500.0,0,,0.0,open_area
26_38,26,38,62500.0,0,,0.0,open_area
26_39,26,39,62500.0,0,,0.0,open_area
26_4,26,4,62500.0,0,,0.0,open_area
26_40,26,40,62500.0,0,,0.0,open_area
26_41,26,41,62500.0,0,,0.0,open_area
26_42,26,42,62500.0,0,,0.0,open_area
26_43,26,43,62500.0,0,,0.0,open_area
26_44,26,44,62500.0,0,,0.0,open_area
26_45,26,45,62500.0,0,,0.0,open_area
26_46,26,46,62500.0,0,,0.0,open_area
26_47,26,47,62500.0,0,,0.0,open_area
26_48,26,48,62500.0,0,,0.0,open_area
26_49,26,49,62500.0,0,,0.0,open_area
26_5,26,5,62500.0,0,,0.0,open_area
26_50,26,50,62500.0,0,,0.0,open_area
26_51,26,51,62500.0,0,,0.0,open_area
26_52,26,52,62500.0,0,,0.0,open_area
26_53,26,53,62500.0,0,,0.0,open_area
26_54,26,54,62500.0,0,,0.0,open_area
26_55,26,55,62500.0,0,,0.0,open_area
26_56,26,56,37966.63504594471,0,,0.0,open_area
26_6,26,6,62500.0,0,,0.0,open_area
26_7,26,7,62500.0,0,,0.0,open_area
26_8,26,8,62500.0,0,,0.0,open_area
26_9,26,9,62500.0,0,,0.0,open_area
27_0,27,0,52885.81528497161,0,,0.0,open_area
27_1,27,1,62500.0,0,,0.0,open_area
27_10,27,10,62500.0,0,,0.0,open_area
27_11,27,11,62500.0,0,,0.0,open_area
27_12,27,12,62500.0,0,,0.0,open_area
27_13,27,13,62500.0,0,,0.0,open_area
27_14,27,14,62500.0,0,,0.0,open_area
27_15,27,15,62500.0,0,,0.0,open_area
27_16,27,16,62500.0,0,,0.0,open_area
27_17,27,17,62500.0,0,,0.0,open_area
27_18,27,18,62500.0,0,,0.0,open_area
27_19,27,19,62500.0,0,,0.0,open_area
27_2,27,2,62500.0,0,,0.0,open_area
27_20,27,20,62500.0,0,,0.0,open_area
27_21,27,21,62500.0,0,,0.0,open_area
27_22,27,22,62500.0,0,,0.0,open_area
27_23,27,23,62500.0,0,,0.0,open_area
27_24,27,24,62500.0,0,,0.0,open_area
27_25,27,25,62500.0,0,,0.0,open_area
27_26,27,26,62500.0,0,,0.0,open_area
27_27,27,27,62500.0,0,,0.0,open_area
27_28,27,28,62500.0,0,,0.0,open_area
27_29,27,29,62500.0,0,,0.0,open_area
27_3,27,3,62500.0,0,,0.0,open_area
27_30,27,30,62500.0,0,,0.0,open_area
27_31,27,31,62500.0,0,,0.0,open_area
27_32,27,32,62500.0,0,,0.0,open_area
27_33,27,33,62500.0,0,,0.0,open_area
27_34,27,34,62500.0,0,,0.0,open_area
27_35,27,35,62500.0,0,,0.0,open_area
27_36,27,36,62500.0,0,,0.0,open_area
27_37,27,37,62500.0,0,,0.0,open_area
27_38,27,38,62500.0,0,,0.0,open_area
27_39,27,39,62500.0,0,,0.0,open_area
27_4,27,4,62500.0,0,,0.0,open_area
27_40,27,40,62500.0,0,,0.0,open_area
27_41,27,41,62500.0,0,,0.0,open_area
27_42,27,42,62500.0,0,,0.0,open_area
27_43,27,43,62500.0,0,,0.0,open_area
27_44,27,44,62500.0,0,,0.0,open_area
27_45,27,45,62500.0,0,,0.0,open_area
27_46,27,46,62500.0,0,,0.0,open_area
27_47,27,47,62500.0,0,,0.0,open_area
27_48,27,48,62500.0,0,,0.0,open_area
27_49,27,49,62500.0,0,,0.0,open_area
27_5,27,5,62500.0,0,,0.0,open_area
27_50,27,50,62500.0,0,,0.0,open_area
27_51,27,51,62500.0,0,,0.0,open_area
27_52,27,52,62500.0,0,,0.0,open_area
27_53,27,53,62500.0,0,,0.0,open_area
27_54,27,54,62500.0,0,,0.0,open_area
27_55,27,55,62500.0,0,,0.0,open_area
27_56,27,56,39197.94685248053,0,,0.0,open_area
27_6,27,6,62500.0,0,,0.0,open_area
27_7,27,7,62500.0,0,,0.0,open_area
27_8,27,8,62500.0,0,,0.0,open_area
27_9,27,9,62500.0,0,,0.0,open_area
28_0,28,0,51822.973022644874,0,,0.0,open_area
28_1,28,1,62500.0,0,,0.0,open_area
28_10,28,10,62500.0,0,,0.0,open_area
28_11,28,11,62500.0,0,,0.0,open_area
28_12,28,12,62500.0,0,,0.0,open_area
28_13,28,13,62500.0,0,,0.0,open_area
28_14,28,14,62500.0,0,,0.0,open_area
28_15,28,15,62500.0,0,,0.0,open_area
28_16,28,16,62500.0,0,,0.0,open_area
28_17,28,17,62500.0,0,,0.0,open_area
28_18,28,18,62500.0,0,,0.0,open_area
28_19,28,19,62500.0,0,,0.0,open_area
28_2,28,2,62500.0,0,,0.0,open_area
28_20,28,20,62500.0,0,,0.0,open_area
28_21,28,21,62500.0,0,,0.0,open_area
28_22,28,22,62500.0,0,,0.0,open_area
28_23,28,23,62500.0,0,,0.0,open_area
28_24,28,24,62500.0,0,,0.0,open_area
28_25,28,25,62500.0,1,11.796186547942517,16.0,open_area
28_26,28,26,62500.0,0,,0.0,open_area
28_27,28,27,62500.0,0,,0.0,open_area
28_28,28,28,62500.0,1,12.332105890815132,16.0,open_area
28_29,28,29,62500.0,0,,0.0,open_area
28_3,28,3,62500.0,0,,0.0,open_area
28_30,28,30,62500.0,0,,0.0,open_area
28_31,28,31,62500.0,0,,0.0,open_area
28_32,28,32,62500.0,0,,0.0,open_area
28_33,28,33,62500.0,0,,0.0,open_area
28_34,28,34,62500.0,0,,0.0,open_area
28_35,28,35,62500.0,0,,0.0,open_area
28_36,28,36,62500.0,0,,0.0,open_area
28_37,28,37,62500.0,0,,0.0,open_area
28_38,28,38,62500.0,0,,0.0,open_area
28_39,28,39,62500.0,0,,0.0,open_area
28_4,28,4,62500.0,0,,0.0,open_area
28_40,28,40,62500.0,0,,0.0,open_area
28_41,28,41,62500.0,0,,0.0,open_area
28_42,28,42,62500.0,0,,0.0,open_area
28_43,28,43,62500.0,0,,0.0,open_area
28_44,28,44,62500.0,0,,0.0,open_area
28_45,28,45,62500.0,0,,0.0,open_area
28_46,28,46,62500.0,0,,0.0,open_area
28_47,28,47,62500.0,0,,0.0,open_area
28_48,28,48,62500.0,0,,0.0,open_area
28_49,28,49,62500.0,0,,0.0,open_area
